"Time","Lap","GPS_Update","GPS_Delay","Accuracy (m)","Latitude","Longitude","Altitude (m)","Speed (KM/H)","Heading","Accel X","Accel Y","Accel Z"
15.395,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
15.462,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
15.515,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
15.576,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
15.626,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
15.676,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
15.737,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
15.800,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
15.859,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
15.919,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
15.979,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
16.042,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,-0.00,0.00,-0.00
16.043,0,1,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.01,-0.00
16.108,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.01,-0.00
16.161,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.01,-0.00
16.222,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
16.282,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
16.346,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
16.403,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
16.464,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
16.513,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
16.566,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
16.625,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
16.686,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
16.747,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
16.807,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
16.870,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
16.928,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
16.995,0,0,0.000,13.0,-34.8394435,149.6849214,676,0.0,0.0,-0.00,0.00,-0.00
17.040,0,1,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
17.093,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
17.150,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,-0.00,0.00,-0.01
17.210,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,-0.00,0.00,-0.01
17.271,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
17.319,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
17.372,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
17.432,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,-0.00,0.00,-0.00
17.487,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
17.533,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
17.593,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
17.655,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,-0.00,0.00,-0.00
17.715,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,-0.00,0.00,-0.00
17.776,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
17.836,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,-0.00,0.00,-0.00
17.886,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
17.937,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
17.997,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
18.057,0,1,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,-0.00,0.00,-0.00
18.118,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,-0.00,0.00,-0.01
18.179,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
18.240,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
18.289,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
18.341,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,-0.00,0.00,-0.01
18.401,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
18.465,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
18.523,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
18.583,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
18.643,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
18.703,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
18.771,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
18.824,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.01
18.885,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
18.946,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
19.013,0,0,0.000,12.0,-34.8394435,149.6849214,676,0.0,0.0,0.00,0.00,-0.00
19.041,0,1,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
19.087,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
19.149,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
19.208,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
19.258,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,-0.00,0.00,-0.00
19.309,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.01,-0.00
19.370,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,-0.00,0.00,-0.01
19.432,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
19.491,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.01
19.554,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
19.611,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
19.672,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
19.738,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,-0.00,0.00,-0.00
19.793,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,-0.00,0.00,-0.00
19.854,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.01,-0.00
19.914,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,-0.00,0.00,-0.00
19.978,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,-0.00,0.00,-0.00
20.035,0,0,0.001,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.043,0,1,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.096,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.147,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.196,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.259,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.317,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.381,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,-0.00,0.00,-0.00
20.441,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.01
20.499,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.550,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.601,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,-0.00,0.00,-0.00
20.662,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.727,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.782,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,-0.00,0.00,-0.00
20.844,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.903,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
20.964,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
21.026,0,0,0.000,12.0,-34.8394434,149.6849215,676,0.0,0.0,0.00,0.00,-0.00
21.040,0,1,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
21.089,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
21.144,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
21.205,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
21.269,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
21.327,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
21.389,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
21.439,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
21.491,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
21.548,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
21.609,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
21.669,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
21.731,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
21.790,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
21.851,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.00
21.899,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.00
21.951,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.00
22.012,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.00
22.039,0,1,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
22.095,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.00
22.158,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
22.215,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
22.275,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
22.323,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
22.377,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
22.436,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
22.497,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
22.558,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
22.619,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
22.681,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
22.739,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
22.792,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
22.840,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
22.900,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
22.961,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
23.023,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
23.043,0,1,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
23.102,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
23.162,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
23.222,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.00
23.286,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
23.343,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
23.405,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
23.465,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
23.525,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.00
23.591,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.00
23.646,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
23.707,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
23.772,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
23.828,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
23.876,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
23.934,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
23.993,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
24.037,0,1,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
24.091,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
24.151,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
24.211,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
24.272,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
24.333,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
24.398,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.00
24.454,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
24.514,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.01
24.560,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
24.615,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,-0.00,0.00,-0.00
24.675,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
24.736,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
24.798,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
24.857,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
24.918,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.00
24.966,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
25.020,0,0,0.000,12.0,-34.8394434,149.6849216,676,0.0,0.0,0.00,0.00,-0.01
25.052,0,1,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
25.099,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,-0.00,0.01,-0.00
25.160,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
25.222,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
25.283,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
25.342,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
25.391,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
25.449,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
25.506,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
25.564,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
25.627,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
25.684,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
25.745,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
25.805,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
25.866,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,-0.00,0.01,-0.01
25.928,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
25.988,0,0,0.000,12.0,-34.8394434,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
26.041,0,1,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
26.088,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
26.148,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
26.210,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
26.270,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
26.338,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
26.391,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
26.451,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
26.513,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
26.576,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
26.633,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
26.693,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
26.755,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.00
26.824,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.01,-0.01
26.874,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
26.935,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
26.995,0,0,0.000,12.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
27.043,0,1,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
27.096,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
27.142,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
27.197,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
27.258,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.01,-0.01
27.323,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
27.385,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
27.440,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.01,-0.01
27.500,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
27.561,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
27.631,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
27.682,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
27.744,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
27.804,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
27.868,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
27.924,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
27.984,0,0,0.003,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
28.040,0,1,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
28.088,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
28.149,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
28.205,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
28.266,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
28.326,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
28.387,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.01,-0.00
28.448,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
28.509,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
28.568,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
28.629,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
28.690,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.00
28.751,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
28.811,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
28.871,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.00
28.931,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
28.993,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.00
29.053,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.00
29.114,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
29.174,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
29.181,0,1,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.01,-0.00
29.235,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
29.296,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
29.356,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.00
29.417,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.00
29.481,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
29.538,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
29.601,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
29.666,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
29.723,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
29.786,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
29.843,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
29.902,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
29.962,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
30.022,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.01
30.043,0,1,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,-0.00,-0.01
30.104,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,-0.00,-0.01
30.163,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
30.224,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,-0.00,0.00,-0.01
30.286,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
30.356,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
30.407,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
30.466,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
30.526,0,0,0.000,13.0,-34.8394435,149.6849217,676,0.0,0.0,0.00,0.00,-0.00
